id,Title,Content
1601,transcendence,"Comes from a Latin term meaning “to go beyond” and is used by modern theologians to describe God being beyond this temporal world.
"
1603,transcendental,"A concept proposed by Kant referring to arguments that illuminate conditions of possibility for a phenomenon. "
1605,Transfiguration,"Refers to the event referenced in the Synoptic Gospels when Jesus’ image was transformed by a glorious light in view of Peter, James and John on a mountain,  See Light of Tabor."
1607,transubstantiation,"Roman Catholic doctrine, developed in the 13th century, that the bread and wine literally changes to become the literal body and blood of Christ when the priest pronounces consecration of these elements during the Mass. Protestants reject the dogma of transubstantiation, although Lutherans retain the teaching that Christ’s real presence exists in the Eucharist but that the bread and wine does not change to become the body and blood of Christ.  
"
1609,transverberation,"Comes from a Latin term meaning “to pierce all the way through,” and refers to a visionary experience of Theresa of Avila where an angel pierced her heart several times with a long golden spear tipped with fire that set her heart on fire with a painful and sweet love of God.
"
1611,"Council of Trent","The Roman Catholic council of bishops held in the city of Trent near the border Austria and Italy over two decades between 1543 and 1563 to respond to the Protestant Reformation.  It articulated Roman Catholic doctrine on various issues attacked by Protestants and initiated reforms within the Church itself."
1613,Tridentine,"A term used to refer to issues addressed in the Council of Trent.
"
1615,Trinity,"The Traditional Christian doctrine that God is simultaneously the Father, Son, and Holy Spirit, three persons in one, and addresses the relation between God the Father, God the Son, and God the Holy Spirit.  This issue as at the center of the Arian controversy that was initially settled at the first council of Nicaea, but raged on for centuries.  
"
1617,typology,"Comes from the Greek word <em>typos</em> that is often translated into English as “figure,” referring to an approach to reading scriptures where events, persons and things prefigure Christ, the Church, or future events.  Think of a typewriter where the type makes an image on a page resembling the implement.  "
1619,ubiquity,"Comes from a Latin word meaning “everywhere” and applies to the unique Lutheran doctrine that Jesus’ human body is present everywhere and consequently is found inside the Eucharist.  This doctrine is not the same as the traditional Christian doctrine that God is omnipresent, which Lutherans also affirm. See <em>communicatio</em> <em>idiomatum</em> and extra <em>Calvinisticum</em>.
"
1621,ultramontanism,"A late 19th century Catholic movement that claimed absolute authority for the pope.
"
1623,"Unam Sanctam","Is the title of a bull issued by Boniface VIII (1302) that declared the superiority of the pope over all powers (secular as well as spiritual) on earth. "
1625,uncreated,"This is a technical theological term originating in Greek philosophy that is used to determine what is eternal and divine and what was created by the divine.  The premise is that everything is either created by God or is God who is uncreated.  This concept became an important issue in the debate regarding grace and whether it is created or uncreated or are there different types of grace, some created while others uncreated.
"
1627,"uncreated grace","The doctrine that the uncreated God, through the Holy Spirit expression of deity, is able to graciously be united with a believer.  This Protestant concept differs from the Roman Catholic doctrine that grace is a quality or habit of the created soul. 
"
1629,unitarianism,"This is title applies to Christian religions that deny the Nicaean doctrine of the Trinity,  The Unitarian Universalist church is one of the largest Unitarian denominations in existence today."
1631,"Vatican I","The ecumenical council of Roman Catholic bishops called and presided over by Pope Pius IX that was held between 1869–1870, and attacked modern ideas.  It formally adopted the doctrine of papal infallibility and declared that Catholics needed to follow the theology of Thomas Aquinas including the idea that the existence of God can be known by natural reason."
1633,"Vatican II","The ecumenical council of Roman Catholic bishops presided over by Pope John XXIII and Pope Paul VI that was held between 1962–1965, which updated many aspects of the Church to be more combatable with the modern world and other religions, including allowing the Mass to be performed in vernacular languages."
1635,"Vestiarian controversy","Marked the emergence of the Puritan movement in the 1560s  when various members of the Church of England objected to the clergy’s continued use of Catholic vestments.
"
1637,"via media","Is a Latin term meaning “middle way,” that was used to describe Anglican practice and theology as being between Catholicism and Protestantism.
"
1639,"via negative","A Latin term meaning “way of negation” and applies to the Eastern Orthodox approach of describing God in terms of what God is not, for example, God is not limited, not evil, incomprehensible, etc.  See apophatic."
1641,"Vincentian Canon","A widely accepted principle articulated by Vincent of Lerins in 433, that orthodox doctrine can be identified by it universally being taught “everywhere, always, and by all” (ubique, semper, et ab omnibus) in the Great Church."
1643,Wartburg,"The castle in German where Luther was taken after his kidnapping was staged while returning from the Diet of Worms.  Luther wrote many formative works while he hid there between May 1521 and March 1522."
1645,"Westminster Confession","Is a Reformed confession of faith composed by a group of Puritan theologians who met from 1643–1647 and which became the standard doctrinal expression of Presbyterian churches.
"
1647,Wittenberg,"Northern German town where Luther taught in its university from 1511 until his death and where the Protestant Reformation began and remained the center of Lutheran Reformation."
1649,"Wittenberg Concord","was a compromise regarding the sacrament of the Lord’s Supper that was reached in 1536 between Reformed and Lutheran theologians but soon fell apart due to its  ambiguity on the issue of whether or not unbelievers partake of the flesh and blood of Christ when they partake of the Eucharist unworthily.  Luther believed that they did while Zwingli and Calvin disagreed.  See <em>manducatio indignorum</em>."
1651,"Words of Institution","The words of Jesus, “This is my body [etc.]” and “This is my blood [etc.],” repeated as part of the liturgy of the Eucharist in the Roman Catholic Church.
"
1653,Worms,"The German city where Luther was tried during an imperial diet before the emperor Charles V as a heretic and where Luther refused to recant at which point he became an outlaw under the Edict of Worms. 
"
1655,xenolalia,"Is a Greek phrase meaning “foreign speaking” that refers to a missionary  teaching in a foreign tongue that he or she never learned; unlike glossolalia where believers speak in tongues typically during animated religious services.
"
1657,"Yom Kippur","The Jewish Day of Atonement and is the most holy day of the Jewish calendar.  It is observed 10 days after <em>Rosh Hashana</em>.  Devotees fast and pray the whole day seeking repentance and atonement for sins."
1659,zakat,"Is the third Pillar of Islam wherein Muslims are expected to give each year 2.5 percent of their total wealth to charitable causes."
1661,Zionism,"A movement founded in the late 19th century by Theodor Herzl from Austria Hungary that advocated the creation of a Jewish homeland in Palestine. Originally it was a secular movement resisted by many devote Jews but currently receiving deep religious support.
"
1663,Zohar,"The is the classical text of the Jewish mystic traditions,Kabbalah, that was first written down in 13th century Spain but is attributed to the oral law given to Moses as related by Rabbi Shimon bar Yohai in the 2nd-century B.C.."
1665,"Zwickau prophets","The term Luther applied to three men from Zwickau who came to Wittenberg late in 1521 proclaiming an apocalyptic Gospel based on the Spirit.
"
1765,"Formula of Concord","refers to The Formula of Concord  which is a Luthern statement of faith written in 1580  that settled various doctrinal disputes within the Lutheran church. "
2239,"Agriculture Develops","c. 10,000 B.C.

Over the course of about 5,000 years, 10 different regions of the Earth independently develop agriculture, the use of land and breeding of animals and plants to provide food, fiber, medicines, and other products to sustain and enhance life."
2241,"Horses Domesticated","c. 3,500 B.C.

Horses are domesticated in the Eurasian Steppes, most likely occurring in what is modern day Kazakhstan."
2243,"Writing Developed","c. 3,500 B.C.

Writing, a medium of human communication representing languages and emotions through signs and symbols, develops independently in 4 different areas – Mesopotamia (c. 3,500 B.C.), Egypt (c. 3,100 B.C.), the Indus Valley (c. 2,600 B.C.), and the Yellow River (c. 1,700 B.C.)."
2245,"Bronze Age","c. 3,300 B.C.

The Bronze Age begins in Mesopotamia, Egypt, and the Indus Valley.  The Bronze Age begins in Europe 100 years later (c. 3,200 B.C.), and in China 1,300 years later (c. 2,000 B.C.)."
2247,"Indus Valley Civilization","c. 3,300 B.C.

The Indus Valley Civilization emerges, extending across the northeast of modern day Afghanistan, Pakistan, and northwest India."
2249,"Old Kingdom of Egypt","c. 2,686 B.C.

The Old Kingdom of Egypt is established, during which many of ancient Egypt’s most well-known achievements were constructed, such as the Giza Pyramids and the Great Sphinx."
2251,Phoenicia,"c. 2,500 B.C.

Phoenicia, a maritime empire, established along the coasts of modern day Lebanon, Syria, and northern Israel, with its main center of power located in Byblos."
2253,"Akkadian Empire","c. 2,334 B.C.

The Akkadian Empire, centered in the city of Akkad unifies and governs much of the Mesopotamian region."
2255,"Old Kingdom of Egypt Ends","c. 2,181 B.C.

The Old Kingdom of Egypt collapses after a series of droughts exacerbates the problems of a period in which its economic strength was slowly eroded through increasing centralization of control and access to economic resources.
"
2257,"Akkadian Empire Ends","c. 2,154 B.C.

The Akkadian Empire collapses due to its agricultural bases being undermined by droughts and invading forces from the north as well as political instability in maintaining the unity of several independently powerful city-states which had been subjugated by the Akkadians."
2259,"Middle Kingdom of Egypt","c. 2,134 B.C.

The Pharaohs of Egypt reestablish stability and prosperity, giving rise to the Middle Kingdom of Egypt."
2261,"Xia Dynasty (China)","c. 2,070 B.C.

The Xia dynasty possibly rules along the Yellow River in China.  Shrouded in mystery, myth, and legend, subsequent Chinese governments traced their history to the Xia dynasty.  No written records survive from this civilization, but some archeological evidence suggests the Xia dynasty may have been real."
2264,"Old Assyrian Empire","c. 2,025 B.C.

The city-state of Assur in the northern region of Mesopotamia begins to expand its territory and establishes the Old Assyrian Empire which had a turbulent history of conquest and even brief periods of being conquered by others."
2269,"Chariot Developed","c. 2,000 B.C.

The spoke-wheeled, horse chariot is developed by Indo-Europeans in the Eurasian Steppes, spreading to Mesopotamia, Egypt, the Indus Valley, and the Yellow River by c. 1,500 B.C.."
2271,"Babylonian Empire","c. 1,792 B.C.

The Babylonian Empire, briefly established under Hammurabi, collapses after his death.
c. 1,690 B.C."
2273,"Middle Kingdom of Egypt Ends","c. 1,690 B.C.

The Middle Kingdom of Egypt comes to an end after a period of decline caused by the economic stresses of an influx of a variety of Semitic speaking laborers from Canaan combined with severe flooding of the Nile."
2275,"Hyksos in Egypt","c. 1,650 B.C.

The Hyksos, another diverse group of Semitic speaking people likely from Canaan, establish control over the Nile Delta and exact tributes from the Egyptian Pharaohs to the south.  The Hyksos introduced several important technical innovations to Egypt, including the composite bow and the spoke-wheeled horse chariot."
2277,"Hittite Empire","c. 1,600 B.C.

Indo-Europeans establish the Hittite civilization centered in Hattusa in modern day Turkey, finding great success in the military use of horse chariots and giving rise to the Hittite Empire, which would eventually encompass almost all of modern day Turkey, and portions of the northern Levant and of Upper Mesopotamia."
2279,"Mycenean Greek Civilization","c. 1,600 B.C.

Mycenean Greek Civilization was the first advanced civilization in Greece, with several centers of power.  Mycenaean Greece was ruled by a warrior elite and traded extensively over vast areas of the Mediterranean.  Mycenaean Greece is the historical setting for much of ancient Greek literature and mythology, including the Trojan War."
2281,"Shang Dynasty (China)","c. 1,600 B.C.

The semi-mythical Xia Dynasty ends, and the Shang Dynasty arises to rule over the Yellow River Valley."
2283,"New Kingdom of Egypt","c. 1,550 B.C.

The New Kingdom of Egypt begins as the Pharaohs of Egypt regain independence and displace the Hyksos.  The technical innovations brought by the Hyksos provide the basis for unprecedented economic and military strength in Egypt, leading to tremendous expansion of political control and diplomatic influence."
2285,"Vedic Period of India","c. 1,500 B.C.

The Vedic Period in India begins, an approximately 1000 year period in which the language, culture, and religion of Indo-European migrants into the Indian subcontinent take root and spread."
2287,"Old Assyrian Empire Ends","c. 1,378 B.C.

The Old Assyrian Empire collapses after losing ground to the Hittite Empire and other outside forces."
2292,"Middle Assyrian Empire","c. 1,392 B.C.

The Middle Assyrian Empire begins, during which Assyria reasserts itself in northern Mesopotamia.
"
2294,"Indus Valley Civilization Ends","c. 1,300 B.C.

The Indus Valley Civilization largely disappears after a long period of gradual decline involving the abandonment of most major urbanized cities.
"
2296,"Battle of Kadesh","c. 1,274 B.C.

Ramesses II of the New Kingdom of Egypt battles Muwatalli II of the Hittite Empire to a draw in the Battle of Kadesh, the best documented battle of all ancient history and which is believed to be the largest chariot battle in history, involving a total of 5,000 to 6,000 chariots."
2298,"The Iron Age","c. 1,200 B.C.

The Iron Age begins in the Ancient Near East, the Aegean, and India.  The Iron Age would begin later in Italy and the Balkans (c. 1,100 B.C.), Eastern Europe (c. 900 B.C.), Central Europe and Great Britain (c. 800 B.C.), Northern Europe and China (c. 500 B.C.).
"
2300,"Bronze Age Collapse","c. 1,200 B.C.

The Bronze Age Collapse, an approximately 300 year period, was a violent, sudden, and culturally disruptive period in which many civilizations collapsed, a large number of cities were entirely destroyed and abandoned, trade was disrupted, and literacy plummeted."
2302,"Hittite Empire Ends","c. 1,178 B.C.

The Hittite Empire ends as part of the Bronze Age Collapse."
2304,"Mycenaean Greece Ends","c. 1,150 B.C.

Mycenaean Greece collapses as part of the Bronze Age Collapse, initiating a dark age period in Greece."
2306,"Phoenician Expansion","c. 1,150 B.C.

Phoenicia begins approximately 600 years of sea based expansion, establishing coastal colonies in the Mediterranean as far West as GA.D.ir (now Cadiz in modern day Spain).
"
2308,"New Kingdom of Egypt Ends","c. 1,069 B.C.

The New Kingdom of Egypt ends as part of the Bronze Age Collapse, its wealth making it the target of too many enemies, Libyans to its west, the Sea Peoples to the North, the Assyrians to its north and east, and corruptions, robbery, and civil unrest from within."
2310,"Middle Assyrian Empire Ends","c. 1,056 B.C.

The Middle Assyrian Empire succumbs to the pressures of the Bronze Age Collapse as it begins a period of gradual decline, eventually contracting to control only the main city-state of Assur and its immediate environs.
"
2312,"Alphabet Developed","c. 1,050 B.C.

The Middle Assyrian Empire succumbs to the pressures of the Bronze Age Collapse as it begins a period of gradual decline, eventually contracting to control only the main city-state of Assur and its immediate environs.
"
2314,"Zhou Dynasty (China)","c. 1,046 B.C.

The Shang Dynasty ends after it is defeated in battle, and the Zhou Dynasty begins its rule in China."
2316,"Neo-Assyrian Empire","911 B.C.

The Neo-Assyrian Empire reasserts Assyrian dominance in northern Mesopotamia, and ultimately expanded further, conquering all of Mesopotamia, the Levant, and Egypt, as well as portions of Asia Minor."
2318,"Carthage Established","814 B.C.

Phoenician colony of Kart-Hadasht (Carthage) is established in modern day Tunisia.
"
2320,"Greek Civilization Reemerges","c. 800 B.C.

Greek civilization reemerges from its dark ages as villages become more urbanized and develop into powerful city-states.  These city-states immediately begin an approximately 200 year period of establishing colonies throughout the Mediterranean, from the shores surrounding the Black Sea in the East to the south of Spain in the West."
2322,"Carthaginian Expansion","c. 650 B.C.

Carthage becomes independent from Phoenicia in the Eastern Mediterranean and asserts its power and control over other Phoenician colonies in the Western Mediterranean.  Carthage went on to establish colonies of its own and to become the main center of power in the Western Mediterranean for several centuries until defeated by Rome.
"
2324,"Neo-Babylonian Empire","626 B.C.

The Neo-Babylonian Empire arises, breaking away from the failing Neo-Assyria Empire and ultimately conquering Mesopotamia, the Levant, and extending into Asia Minor.
"
2326,"Median Kingdom","626 B.C.

The Median Kingdom arises, breaking away from the eastern reaches of the failing Neo-Assyrian Empire, and eventually stretching from the northeast of modern day Iran, skirting the northern border of the Neo-Babylonian Empire, and into Asia Minor.
"
2328,"Neo-Assyrian Empire Ends","609 B.C.

After a period of approximately 20 years of civil war and unrest in the failing Neo-Assyrian Empire, the final remnants of the Neo-Assyrian Empire are defeated in battle against the Babylonians and Medes."
2330,"Second Indian Urbanization","c. 600 B.C.

The Indian subcontinent experiences a new period of urbanization in which new cities arise and the culture and religion further develop from their Vedic origins.
"
2332,"Achaemenid Empire (Persia)","550 B.C.

The Achaemenid Empire (aka the First Persian Empire) begins as Cyrus the Great rebels against and destroys the Medes, eventually controlling a vast geographical area, from Macedonia, Asia Minor, Cyprus, Egypt and Libya in the west to the Hindu Kush and western Indus Basin in the east."
2334,"Roman Republic","509 B.C.

The Roman Republic is established after an aristocratic coup against the last Roman king."
2336,"Greco-Persian Wars","499 B.C.

The Greco-Persian Wars begin with the Ionian Revolt, initiating a 50 year period of conflict between the massive Achaemenid Empire and the fractious and fiercely independent Greek city-states."
2338,"Peloponnesian War","431 B.C.

The Peloponnesian War, an approximately 25 year conflict between Sparta and Athens resulted in the defeat of Athens and a brief period in which Sparta dominated the Greek world."
2340,"Macedon Unifies Greece","338 B.C.

King Phillip II of Macedon unifies nearly all of the ancient Greek world through the Hellenic League, a federation of Greek states under Phillip II, and begins preparations to invade the Achaemenid Empire."
2342,"Alexander the Great","336 B.C.

After the assassination of King Phillip II of Macedon, his son Alexander III becomes king of Macedon and leA.D.er of the Hellenic League, leads the planned invasion of the Achaemenid Empire.  Alexander conquers Asia Minor, the Levant, Egypt, Mesopotamia, the Persian Plateau and even parts of India."
2344,"Alexander the Great Dies","336 B.C.

Alexander the Great dies unexpectedly of a fever in Babylonia before he can consolidate control over all the territory he conquered, thereby leading to a period of turmoil as his leading generals compete for power.
"
2346,"Muaryan Empire (India)","321 B.C.

Chandragupta Maurya establishes the Mauryan Empire which would ultimately expand to include almost the entire Indian subcontinent.
"
2348,"Seleucid Empire","312 B.C.

The Seleucid Empire, based in Babylonia, is founded by Seleucus, former general over Alexander’s elite cavalry forces.  Seleucus asserted control over Mesopotamia and all the lands conquered by Alexander to the east into the Indus Valley.  After Seleucus, his empire would also expand westward into Asia Minor and the Levant."
2350,"Antigonid Kingdom","306 B.C.

Antigonus, a former general to Alexander, establishes the Antigonid Kingdom in portions of Asia Minor and the Levant. "
2352,"Kingdom of Thrace","306 B.C.

Lysimachus, a former bodyguard to Alexander, establishes a kingdom in Thrace, eventually expanding to control Macedonia and portions of Asia Minor."
2354,"Ptolemaic Kingdom (Egypt)","305 B.C.

Ptolemy, a former general to Alexander, establishes the Ptolemaic Kingdom based in Egypt and controlling Libya, portions of the Levant, and Cyprus."
2356,"Kingdom of Thrace Ends","281 B.C.

The Kingdom of Lysimachus falls after he dies in battle against the Seleucid Empire.

"
2359,"Roman Domination of Italy","275 B.C.

Rome establishes itself as the unrivaled power in Italy after a period of expansion and defeating an invasion by Pyrrhus (ambitious cousin of Alexander the Great), a conflict which gave rise to the phrase “Pyrrhic victory”."
2361,"Qin Dynasty (China)","256 B.C.

The Zhou dynasty ends after a period of fragmentation and its capital is captured by a newer competing kingdom, the Qin."
2363,"Parthian Empire","247 B.C.

Parthia (a region in the northeast of modern day Iran) gains independence in a rebellion against the Seleucid Empire, eventually becoming the Parthian Empire, seizing control of Mesopotamia and Media, and competing with Rome for control in the southern Caucasus and the Levant."
2365,"Qin Empire (China)","221 B.C.

The Qin dynasty establishes the first Chinese Empire after defeating the Zhou Dynasty and unifying China."
2367,"Han Empire (China)","206 B.C.

The Qin Empire ends with turmoil and instability after the death of its first Emperor.  After a brief but intense conflict, the Han dynasty establishes itself as the new head of Imperial China, and overseeing a Chinese golden age.
"
2369,"Roman Domination of Mediterranean","201 B.C.

Rome defeats Carthage in the Second Punic War, an approximately 15 year conflict, in which Carthage sought revenge for the losses sustained in the First Punic War.  Rome is established as the unrivalled power in the Western Mediterranean."
2371,"Mauryan Empire Ends","185 B.C.

The Mauryan Empire falls after a period of weak rulers and the assassination of its final ruler, Brihadratha."
2373,"Rome Conquers Greece","146 B.C.

Rome fully conquers Greece after approximately 50 years of being drawn into military engagements there."
2375,"The Silk Road","c. 130 B.C.

The Silk Road is established as the Han Dynasty in China as they extend their overland trade routes further west and connect directly to trade routes used by the Roman Empire."
2377,"Seleucid Empire Ends","63 B.C.

After a period of decline for approximately 100 years caused by military defeats to the Romans in the west and the Parthians to the east, the remnants of the Seleucid Empire collapse.
"
2379,"Rome Conquers Gaul","50 B.C.

Julius Caesar conquers Gaul (modern day France and Belgium), setting the stage for his rise to power in Rome.
"
2381,"Ptolemaic Kingdom Ends","30 B.C.

The Ptolemaic Kingdom falls to Rome, its former ally of approximately 150 years, despite Cleopatra VII’s dramatic bid to maintain independence during a period of political instability in the Roman world."
2383,"Roman Empire","27 B.C.

After a period of unrest and competing generals jockeying for power, Octavian, the adopted son of Julius Caesar, becomes the first official Emperor of Rome, being known as Augustus.  Octavian’s rule initiated an approximately 200 year period of relative peace known as the Pax Romana.
"
2385,"Maritime Silk Route","c. A.D. 50

Maritime trade routes connect China, India, and the Roman Empire, establishing a maritime Silk Route."
2387,"Han Empire Ends","A.D. 220

The Han Dynasty in China ends after a period of internal instability leads to open conflict between competing factions and the relinquishment of the throne by Emperor Xian.  China is ruled over by three competing kingdoms, the Wei, Shu, and Wu.
"
2389,"Parthian Empire Ends","A.D. 224

The Parthian Empire falls after prolonged military pressure from Rome to the west and internal strife, ultimately succumbing to a rebellion."
2391,"Sassanid Empire","A.D. 224

 The rebellion which overthrew the Parthian Empire establishes the Sassanid Empire which quickly expands to fill the territorial space of the Parthian Empire and to compete in turn with the Roman Empire to the west."
2393,"Jin Empire (China)","A.D. 265

The Jin Dynasty arises within the kingdom of Wei and proceeds to unite China and Vietnam under its rule, reestablishing an Imperial China.
"
2395,"Division of Roman Empire","A.D. 286

The Roman Empire is divided into two administrative bodies each overseen by its own emperor, the west being governed by an emperor in Mediolanum (modern day Milan), the east being governed by an emperor in Byzantium."
2397,"Gupta Empire (India)","A.D. 320

The Gupta Empire emerges, eventually covering much of the Indian subcontinent and ushering in a golden age in India."
2399,"Rome Sacked","A.D. 410

The Visigoths sack Rome, no longer the capital of the Roman Empire, but still its cultural and spiritual center.
"
2401,"Jin Empire Ends","A.D. 420

The Jin Dynasty ends as Emperor Gong abdicates his throne after Jin territory is fractured by internal strife and rebellion.
"
2403,"Western Roman Empire Ends","A.D. 480

The Western Roman Empire officially ends after the Germanic king, Odoacer, conquered the Italian peninsula and established his own Kingdom of Italy."
2405,"Gupta Empire Ends","A.D. 550

The Gupta Empire collapses after being weakened by its costly but ultimately successful efforts at pushing back invading Huns."
2407,"Sui Empire (China)","A.D. 581

The Sui Dynasty rises and reunites China under its imperial rule."
2409,"Tang Empire (China)","A.D. 618

The Sui Dynasty collapses after overextending itself through ambitious military campaigns and infrastructure projects.  After a brief civil war, the Tang Dynasty assumes control of Imperial China and would lead it into a golden age.
"
2411,"Rashidun Caliphate","A.D. 632

The Rashidun Caliphate begins upon the death of Muhammad, who united the Arabian tribes under Islam.  The Rashidun Caliphate eventually conquers Libya, Egypt, Cyprus, the Levant, Mesopotamia, and the Persian Plateau.
"
2413,"Sassanid Empire Ends","A.D. 651

After losing a catastrophic war with the Eastern Roman Empire (later denominated the Byzantine Empire), the Sassanid Empire is conquered by invading Arab armies.
"
2415,"Umayyad Caliphate","A.D. 661

The Umayyad Caliphate begins, extending its territory to include the whole of North Africa, the Iberian Peninsula, and the Indus Valley region.
"
2417,"Charles Martel","A.D. 737

Charles Martel becomes the acting king of the Franks after having halted the Islamic advance in Western Europe, extended the territory of Francia, and played an important role in creating the European feudal system, thereby becoming a founding figure of the European Middle Ages.
"
2419,"Abbasid Caliphate","A.D. 750

The Abbasid Caliphate begins, which loses control of territory in Iberia and the western portion of North Africa but extends control into Sicily and Crete.  The Abbasid Caliphate also founded the city of Baghdad as its capital and ushered in several hundred year long golden age.
"
2421,Charlemagne,"A.D. 768

Charlemagne, the grandson of Charles Martel, becomes King of the Franks and would go on to expand Frankish territory and usher in the Carolingian Renaissance.
"
2423,"The Viking Age","A.D. 793

Viking Age begins during which the Norse people from Scandinavia explore, trade, settle, and conquer territories throughout Europe, ultimately exerting an extremely disruptive influence throughout the region.
"
2425,"Charlemagne Crowned Emperor","A.D. 800

Charlemagne is crowned as Emperor of the Romans by Pope Leo III.
"
2427,"Kievan Rus","A.D. 882

The Kievan Rus civilization emerges in Eastern Europe, likely founded by a Scandinavian ruling elite, and occasionally ruled over by Vikings.  The Kievan Rus became the cultural foundation for modern day Ukraine, Belarus, and Russia.
"
2429,"Tang Empire Ends","A.D. 907

The Tang Dynasty in China falls to a rebellion after a long struggle against the tendency of regional generals to assume ever greater amounts of autonomy.  China is fractured and governed by numerous kingdoms.
"
2431,"Holy Roman Empire","A.D. 962

The Holy Roman Empire emerges in the Germanic areas and Northern Italy with Otto I assuming the imperial crown descended from Charlemagne.
"
2433,"Gunpowder Developed","c. A.D. 1000

 The Chinese discover gunpowder.
"
2435,"Seljuk Turk Empire","A.D. 1037

The Seljuk Turks establish an empire which displaces the political power of the Abbasid Caliphate, leaving the Abbasid dynasty with largely ceremonial and religious influence.
"
2437,"Movable Type Developed","A.D. 1040

The Chinese invent movable type.
"
2439,"Viking Age Ends","A.D. 1066

The Viking Age draws to a close as the last major military offensive by the Norse is defeated by the Anglo-Saxon king Harold Godwinson."
2441,"Normans Conquer England","A.D. 1066

William I, the Duke of Normandy in France and direct descendant from Viking leaders who settled in the area 100 years earlier, crosses the English Channel, defeats the Anglo-Saxon king Harold Godwinson in the Battle of Hastings, and conquers England."
2443,"First Crusade","A.D. 1095

Pope Urban II calls the First Crusade in response the Byzantine (Eastern Roman) Emperor’s plea for help against the Seljuk Turks.  The Crusaders captured Jerusalem and created several minor Crusader States in the Levant.
"
2445,"Second Crusade","A.D. 1145

French and German armies respond to the call by various preachers for a crusade because of some Muslim military success in the Middle East.  The Second Crusade ends without achieving any significant success.
"
2447,"Third Crusade","A.D. 1189

Pope Gregory VIII calls for a Third Crusade in response to Saladin’s conquest of Jerusalem.  The Third Crusade was led by several of Europe’s most important leaders, and although they failed to recapture Jerusalem, a truce was reached which permitted Christian pilgrims to access Jerusalem."
2449,"Seljuk TurK Empire Ends","A.D. 1194

The Seljuk Turk Empire collapses due to internal conflict and the external pressures from the Crusades.
"
2451,"Fourth Crusade","A.D. 1201

Pope Innocent III calls for the Fourth Crusade, which was hijacked by the Venetians seeking to place a puppet king on the throne of the Byzantine (Eastern Roman) Empire.  This Crusade ended with the Crusaders never leaving Christian territory and instead. sacking Byzantium."
2453,"Genghis Khan","A.D. 1206

Genghis Khan unites the Mongolian tribes and creates the Mongolian Empire, conquering the northern Chinese kingdoms of Xia and Jin, and Western Liao in Central Asia, Khwarazmia in the Persian Plateau."
2455,"Magna Carta","A.D. 1215

King John of England signs the Magna Carta to make peace with a group of Rebel Barons.  The Magna Carta would become a foundational document to secure individual liberties and English law.
"
2457,"Fifth Crusade","A.D. 1217

The Fifth Crusade begins, involving mostly Hungarian and Austrian forces who invaded Egypt and achieved little."
2459,"Sixth Crusade","A.D. 1228

Emperor Frederick II of the Holy Roman Empire, after being excommunicated for not supporting previous crusader campaigns, achieves unexpected success in his self-initiated Sixth Crusade negotiating without any major military conflict the transfer of Jerusalem, Nazareth, and Bethlehem to the Crusaders for a period of 10 years."
2461,"Kievan Rus End","A.D. 1240

The Kievan Rus fall to invading Mongolian armies."
2463,"Gunpowder Introduced to Europe","A.D. 1241

The Mongols likely introduce Europeans to gunpowder-based weaponry in the Battle of Mohi against the Kingdom of Hungary."
2465,"Seventh Crusade","A.D. 1248

King Louis the IX of France organizes a Seventh Crusade against Egypt, is defeated in battle, captured, and ransomed."
2467,"Mongols Conquer Middle East","A.D. 1258

The Islamic Golden Age ends as Mongolian armies destroy Baghdad and conquer Mesopotamia, the northern portion of the Levant and portions of Asia Minor.
"
2469,"Mongolian Empire Fragments","c. A.D. 1260

The Mongolian Empire begins to fragment leaving behind the Golden Horde in the northwestern portions of Central Asia and Eastern Europe, the Chagatai Khanate in Central Asia, the Ilkhanate in Asia Minor, the Levant, Mesopotamia, and the Persian Plateau, and the Yuan Dynasty in China."
2471,"Eighth Crusade","A.D. 1270

King Louis the IX of France organizes an Eighth Crusade which gets diverted to Tunisia, where his army is decimated by disease and King Louis IX dies."
2473,"Ninth Crusade","A.D. 1271

Prince Edward of England (future King Edward I) leads the Ninth Crusade into Syria where little is achieved, but a 10 year truce is reached."
2475,"Yuan Empire (China)","A.D. 1271

Kublai Khan, grandson of Genghis Kahn, formally establishes the Yuan dynasty and empire in China.
"
2477,"Ottoman Empire","A.D. 1299

Osman I unifies disparate and fractured kingdoms in Asia Minor and establishes the Ottoman Empire."
2479,"Hundred Years’ War","A.D. 1337

The Hundred Years’ War between the Plantagenet rulers of England and the Valois rulers of France regarding their respective claims to the French throne.  It would end in 1453 with English defeat and France maintaining its independence."
2481,"The Black Plague","A.D. 1347

The Black Plague reaches Europe from the Silk Road killing anywhere from 30% to 60% of Europe’s population over the course of 5 years, and outbreaks would periodically recur over the next 400 years."
2483,"European Renaissance","c. A.D. 1350

The Renaissance begins in Italy after the highly disruptive Black Plague, renewing interest in the arts, culture, humanism, and classical (pre-Christian) antiquity."
2485,"Ming Empire","A.D. 1368

The Yuan dynasty falls to rebellion and the Ming dynasty assumes control of Imperial China, restoring native Han rule in place of Mongolian domination.
"
2487,"Gutenberg Printing Press","A.D. 1439

Gutenberg introduces movable type to Europe, accelerating the cultural and social revolutions of the Renaissance.
"
2489,"Eastern Roman Empire Ends","A.D. 1453

Ottoman forces capture Byzantium, and the Byzantine (Eastern Roman) Empire finally ends.
"
